Date,User (hashed),Status,Order (hashed),Item (Hashed),Total
12/29/2022,abe73a54add5bee75ab8693e489c6c81f056f77f,Blue,c413b3d92961dfa00c08d8f1a99714db95c8d3ad,4847cef7b9b7e856b67c42877000b7013a9d1133,0
12/29/2022,abe73a54add5bee75ab8693e489c6c81f056f77f,Blue,c413b3d92961dfa00c08d8f1a99714db95c8d3ad,087c9832d661675b498f07a67c16597dd8d793c6,0
12/29/2022,6ee15c918142be80b3bb623a7916bce89b2ca0d7,Blue,d0e74487efef64bfd162a0c455e4036d35eb2a5c,2b56db7c3e269cbbea4eb5442008e3ad438dff2e,82.26
12/29/2022,7b6460fed99a32fde334ae2039ed562f12861e51,Blue,e0e679b208e174a2eac8f82dcfdf96fa8ded3349,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,27.22
12/29/2022,7b6460fed99a32fde334ae2039ed562f12861e51,Blue,e0e679b208e174a2eac8f82dcfdf96fa8ded3349,5328e40abc8359aecc09a9ab4d971de6b7e71f59,0
12/29/2022,f641b73cc4d5ecf0fef89296e3834f50657ad3aa,Blue,05c3a1fb8a8c034b4b01256c7e6785d2b28c65b4,74e93162b915769aa4a431f3eeeaae68ec0002e4,57.97
12/29/2022,f641b73cc4d5ecf0fef89296e3834f50657ad3aa,Blue,05c3a1fb8a8c034b4b01256c7e6785d2b28c65b4,5328e40abc8359aecc09a9ab4d971de6b7e71f59,0
12/29/2022,29b80af30cf1e5c7074bbc52d2c73ecaa349672a,Gold,ff9ffa428a57554a323a7a96bc943ecd980fa101,e631789f8a5d6e3458c526cbee5bb23c39e2fc36,454.25
12/29/2022,b2594daab2040141d28e5bd916cd51bc5b3a5f7f,Blue,1b365cfee0dba94ef8c7673d03ba9b8b605cf663,c02ec0eea5dd498c4d9e2e643bc7fdaf95e82f69,841.31
12/29/2022,f641b73cc4d5ecf0fef89296e3834f50657ad3aa,Blue,05c3a1fb8a8c034b4b01256c7e6785d2b28c65b4,0da59431a2aea012712f7994798692fbb2965b5c,7.72
12/29/2022,c054b1654c58a2158e44551ed2f82e0162e4d392,Blue,68c06cb3e702bc49f2971228087e5d79803d0ab9,ac530364fd00f43719f55e64f337c16fedde65c3,14.15
12/29/2022,c054b1654c58a2158e44551ed2f82e0162e4d392,Blue,68c06cb3e702bc49f2971228087e5d79803d0ab9,b1c4422fb06d2d8898c44bfb4cd49eb7274d4f18,20.58
12/29/2022,c054b1654c58a2158e44551ed2f82e0162e4d392,Blue,68c06cb3e702bc49f2971228087e5d79803d0ab9,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,14.15
12/29/2022,e645dd452c37bd9e9350351d603d5959b059753c,Blue,6787fcaadccaf9441a9c0faa3616ec159a8cbc69,5328e40abc8359aecc09a9ab4d971de6b7e71f59,0
12/29/2022,c054b1654c58a2158e44551ed2f82e0162e4d392,Blue,68c06cb3e702bc49f2971228087e5d79803d0ab9,f361c425e085b5a16ad79313f783774ebfca189c,0
12/29/2022,44092e766c28a3647dd72bdbc24b9de3f7a04f27,Blue,abc264d266bd0e846c425ef076752318c21c870d,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,13.47
12/29/2022,03f9c2663e4c1396bb0ebd2192366470ae0e9e76,Blue,f02572d1d4701cfad78b27e6b55e669bbf16e6cf,a1bc52c3b4d18b50d9188ceaf909705d85b91559,0
12/29/2022,c054b1654c58a2158e44551ed2f82e0162e4d392,Blue,68c06cb3e702bc49f2971228087e5d79803d0ab9,1e943fddcb091486b9cf483fd5912f74fca6e503,0
12/29/2022,e645dd452c37bd9e9350351d603d5959b059753c,Blue,6787fcaadccaf9441a9c0faa3616ec159a8cbc69,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,42.41
12/29/2022,43224ebb0e9b8331d7dca1751b2b28ce036efebd,Blue,5b86d589d25e0b6b19b41eb1becf89e164e8789e,1632ec491edfb060dd22dee124bdb9b61d849398,10.06
12/29/2022,03f9c2663e4c1396bb0ebd2192366470ae0e9e76,Blue,f02572d1d4701cfad78b27e6b55e669bbf16e6cf,04e81b9faa17737ff0b5bdb22e1f37c80bc197df,0
12/29/2022,44092e766c28a3647dd72bdbc24b9de3f7a04f27,Blue,abc264d266bd0e846c425ef076752318c21c870d,1e943fddcb091486b9cf483fd5912f74fca6e503,0
12/29/2022,03f9c2663e4c1396bb0ebd2192366470ae0e9e76,Blue,f02572d1d4701cfad78b27e6b55e669bbf16e6cf,74e93162b915769aa4a431f3eeeaae68ec0002e4,19.11
12/29/2022,3e3d6c6353b8213a547c69ee0f352d59f12b2b72,Blue,42a6c8bfff937a2c42a6c9673d7fb4da86c12e63,571b6170941ea02d3597d5a87b02fd6261abf2df,0
12/29/2022,3e3d6c6353b8213a547c69ee0f352d59f12b2b72,Blue,42a6c8bfff937a2c42a6c9673d7fb4da86c12e63,4847cef7b9b7e856b67c42877000b7013a9d1133,0
12/29/2022,dc3ffe1cdf715c88f628eb9da0b8a692fb6fe939,Blue,5ac167b7a19ec2861b2b5da1c1ea8eb6b31b077f,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,56.64
12/29/2022,3e3d6c6353b8213a547c69ee0f352d59f12b2b72,Blue,42a6c8bfff937a2c42a6c9673d7fb4da86c12e63,74e93162b915769aa4a431f3eeeaae68ec0002e4,17.5
12/29/2022,dc3ffe1cdf715c88f628eb9da0b8a692fb6fe939,Blue,5ac167b7a19ec2861b2b5da1c1ea8eb6b31b077f,5328e40abc8359aecc09a9ab4d971de6b7e71f59,0
12/29/2022,f2e41f699003c6cf3799db6cdc5c8832f1157db1,Blue,bb53b6d442ef7b056ea0fcf9cadac05a89694a83,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,60.78
12/29/2022,f2e41f699003c6cf3799db6cdc5c8832f1157db1,Blue,bb53b6d442ef7b056ea0fcf9cadac05a89694a83,1e943fddcb091486b9cf483fd5912f74fca6e503,0
12/29/2022,656a10bf6133b19d9eacc1ea13487f9bf41fadb3,Blue,97d9b55eca440ff479c34530b3bbfa297f43545e,9d9f20cfee313a84351f1e6484a8cfaaba0f72b5,12.21
12/29/2022,656a10bf6133b19d9eacc1ea13487f9bf41fadb3,Blue,97d9b55eca440ff479c34530b3bbfa297f43545e,4c907c2da58160b7864491ff23cb437f0e33dd2d,0
12/29/2022,7b6460fed99a32fde334ae2039ed562f12861e51,Blue,cb05493a74cdf597ece5cc7978a4cf2675c58328,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,28.17
12/29/2022,7b6460fed99a32fde334ae2039ed562f12861e51,Blue,cb05493a74cdf597ece5cc7978a4cf2675c58328,04e81b9faa17737ff0b5bdb22e1f37c80bc197df,0
12/29/2022,21826c1d48cbe64925be70301c253328ae631736,Blue,7e0d85f263db8d05d3a0fa6e658dace19456b9dd,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,12.94
12/29/2022,21826c1d48cbe64925be70301c253328ae631736,Blue,7e0d85f263db8d05d3a0fa6e658dace19456b9dd,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,12.94
12/29/2022,21826c1d48cbe64925be70301c253328ae631736,Blue,7e0d85f263db8d05d3a0fa6e658dace19456b9dd,5328e40abc8359aecc09a9ab4d971de6b7e71f59,0
12/29/2022,21826c1d48cbe64925be70301c253328ae631736,Blue,7e0d85f263db8d05d3a0fa6e658dace19456b9dd,1e943fddcb091486b9cf483fd5912f74fca6e503,0
12/29/2022,59d99acb55d3fae74e19c3d0fc8bf2d4efd8feae,Blue,3f0964e76f2e240397d7547f8ffc1466485f2375,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,38.48
12/29/2022,59d99acb55d3fae74e19c3d0fc8bf2d4efd8feae,Blue,3f0964e76f2e240397d7547f8ffc1466485f2375,1e943fddcb091486b9cf483fd5912f74fca6e503,0
12/29/2022,40d850e23c85d1799e96bad00960440e4cf8269e,Blue,356563697432a62e09296ea6b116f4b0cc202820,28419b079b1cac4cda97800f294b551ea0e2d4e4,434.2
12/29/2022,43224ebb0e9b8331d7dca1751b2b28ce036efebd,Blue,ca85a7b28a9bb55bbf408b47c1d624a833afd834,1632ec491edfb060dd22dee124bdb9b61d849398,10.06
12/29/2022,64172cf750e86c623b356c413c19fecb33b2e74a,Blue,4f73abcd400448e28bd170e76081b4b1ede9ce4d,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,102.46
12/29/2022,64172cf750e86c623b356c413c19fecb33b2e74a,Blue,4f73abcd400448e28bd170e76081b4b1ede9ce4d,1e943fddcb091486b9cf483fd5912f74fca6e503,0
12/29/2022,d8858bf9059ebec4c9fd378e2476b535bc7844af,Blue,1d1bb8e47307bd3adabf10d7cd5827bd8861035e,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,38.48
12/29/2022,d8858bf9059ebec4c9fd378e2476b535bc7844af,Blue,1d1bb8e47307bd3adabf10d7cd5827bd8861035e,1e943fddcb091486b9cf483fd5912f74fca6e503,0
12/29/2022,21826c1d48cbe64925be70301c253328ae631736,Blue,60b83ecf035d53e62bc5417e5effd7ff4fc51351,1632ec491edfb060dd22dee124bdb9b61d849398,9.62
12/29/2022,5931797f1666bc23a97c446b0b9c92e76fda8739,Platinum,818e3af34bb8c5a5feb5fb9c1001928ae03c87d1,5b6fbc1d5967e5d101d4c948217403fdd27599b2,1044.4
12/29/2022,86359127f4747fc04d84666ca812fb7044d6dfc6,Blue,bfcf51528eb7382641a9da8f549f3b65053bf745,74e93162b915769aa4a431f3eeeaae68ec0002e4,57.93
12/29/2022,86359127f4747fc04d84666ca812fb7044d6dfc6,Blue,bfcf51528eb7382641a9da8f549f3b65053bf745,04e81b9faa17737ff0b5bdb22e1f37c80bc197df,0
12/29/2022,86359127f4747fc04d84666ca812fb7044d6dfc6,Blue,bfcf51528eb7382641a9da8f549f3b65053bf745,a1bc52c3b4d18b50d9188ceaf909705d85b91559,0
12/29/2022,facfe9f78167e00f6889873ae56d077b7426e78f,Platinum,3ba39866b63e00096352196c3189a1738b29d456,e631789f8a5d6e3458c526cbee5bb23c39e2fc36,462.21
12/29/2022,abe73a54add5bee75ab8693e489c6c81f056f77f,Blue,8a71e880f24d5cd7165ae614bba17e9ee8ec2986,74e93162b915769aa4a431f3eeeaae68ec0002e4,19.11
12/29/2022,abe73a54add5bee75ab8693e489c6c81f056f77f,Blue,8a71e880f24d5cd7165ae614bba17e9ee8ec2986,4847cef7b9b7e856b67c42877000b7013a9d1133,0
12/29/2022,abe73a54add5bee75ab8693e489c6c81f056f77f,Blue,8a71e880f24d5cd7165ae614bba17e9ee8ec2986,087c9832d661675b498f07a67c16597dd8d793c6,0
12/29/2022,dc3ffe1cdf715c88f628eb9da0b8a692fb6fe939,Blue,990c14e8be06f61865571cd67b5122031d0ed68b,4b813a87bcd7ffd879c9c5752aab2d2cc10bff96,16.69
12/29/2022,dc3ffe1cdf715c88f628eb9da0b8a692fb6fe939,Blue,990c14e8be06f61865571cd67b5122031d0ed68b,74e93162b915769aa4a431f3eeeaae68ec0002e4,19.25
12/29/2022,dc3ffe1cdf715c88f628eb9da0b8a692fb6fe939,Blue,990c14e8be06f61865571cd67b5122031d0ed68b,61cf819d5081260ad5850a607f1ea5d9d0411b26,0
12/29/2022,dc3ffe1cdf715c88f628eb9da0b8a692fb6fe939,Blue,990c14e8be06f61865571cd67b5122031d0ed68b,a1bc52c3b4d18b50d9188ceaf909705d85b91559,0
12/29/2022,dc3ffe1cdf715c88f628eb9da0b8a692fb6fe939,Blue,990c14e8be06f61865571cd67b5122031d0ed68b,5328e40abc8359aecc09a9ab4d971de6b7e71f59,0
12/29/2022,7b6460fed99a32fde334ae2039ed562f12861e51,Blue,5e01d5cd16da0d5b8498cdd11c34bc96388a8ab7,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,28.17
12/29/2022,7b6460fed99a32fde334ae2039ed562f12861e51,Blue,5e01d5cd16da0d5b8498cdd11c34bc96388a8ab7,04e81b9faa17737ff0b5bdb22e1f37c80bc197df,0
12/29/2022,321f1fbc40e26502a3a742379ab929d73a095633,Blue,e12964919db6db540a2b5c15ffe54444aa6d7d34,aaaa33072da1f30797619fcc0d513cdbe9847051,12.22
12/29/2022,b2594daab2040141d28e5bd916cd51bc5b3a5f7f,Blue,a95040a0d2bfcaebd91d0c03d3afa06b706d38db,c02ec0eea5dd498c4d9e2e643bc7fdaf95e82f69,841.31
12/29/2022,d7376f9354c1da9d82dfee668e2c38d62da1aa78,,600ad0ba33c59f8393bb2949cdc1c0abb548cd80,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,52.04
12/29/2022,d7376f9354c1da9d82dfee668e2c38d62da1aa78,,600ad0ba33c59f8393bb2949cdc1c0abb548cd80,1e943fddcb091486b9cf483fd5912f74fca6e503,0
12/29/2022,dbc19d2198b0e1002e70f16a42dd63801fd8f7c6,Blue,4927421a6058562543837a74b497318e45d055f6,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,40.99
12/29/2022,dbc19d2198b0e1002e70f16a42dd63801fd8f7c6,Blue,4927421a6058562543837a74b497318e45d055f6,1e943fddcb091486b9cf483fd5912f74fca6e503,0
12/29/2022,abe73a54add5bee75ab8693e489c6c81f056f77f,Blue,a72f1238ed79f50ac02941f3d5609393878d7100,74e93162b915769aa4a431f3eeeaae68ec0002e4,19.15
12/29/2022,abe73a54add5bee75ab8693e489c6c81f056f77f,Blue,a72f1238ed79f50ac02941f3d5609393878d7100,0da59431a2aea012712f7994798692fbb2965b5c,2.56
12/29/2022,abe73a54add5bee75ab8693e489c6c81f056f77f,Blue,a72f1238ed79f50ac02941f3d5609393878d7100,087c9832d661675b498f07a67c16597dd8d793c6,0
12/29/2022,055e16d58644066883c208b4c3440a664c991b3a,Blue,15d666ca16748fbe1574888f42d9cdfb025640bd,a33befe973bfe0de4cf8a1476448d5c30446037e,35.93
12/29/2022,43224ebb0e9b8331d7dca1751b2b28ce036efebd,Blue,4667aff8169ac20eddc014f18797c18775b8ebcd,1632ec491edfb060dd22dee124bdb9b61d849398,10.06
12/29/2022,0855f9edf6eb7c60a11d6aa4a09b33e0b859e2f1,Blue,299d3b6ebdf2f006fd2ab3037e8d00d594198310,74e93162b915769aa4a431f3eeeaae68ec0002e4,17.43
12/29/2022,0855f9edf6eb7c60a11d6aa4a09b33e0b859e2f1,Blue,299d3b6ebdf2f006fd2ab3037e8d00d594198310,aaaa33072da1f30797619fcc0d513cdbe9847051,11.62
12/29/2022,0855f9edf6eb7c60a11d6aa4a09b33e0b859e2f1,Blue,299d3b6ebdf2f006fd2ab3037e8d00d594198310,5328e40abc8359aecc09a9ab4d971de6b7e71f59,0
12/29/2022,0855f9edf6eb7c60a11d6aa4a09b33e0b859e2f1,Blue,299d3b6ebdf2f006fd2ab3037e8d00d594198310,61cf819d5081260ad5850a607f1ea5d9d0411b26,0
12/29/2022,0855f9edf6eb7c60a11d6aa4a09b33e0b859e2f1,Blue,299d3b6ebdf2f006fd2ab3037e8d00d594198310,a2cb665f550b362b08dcd7928d4edcf19a739442,0
12/29/2022,35a434142bc5e281d1335f25e0e6a2b36ab469c2,Blue,c2d2646cb723f4324af7ecc34e7258b469e832c6,a33befe973bfe0de4cf8a1476448d5c30446037e,34.73
12/29/2022,321f1fbc40e26502a3a742379ab929d73a095633,Blue,9ac9c9dd8123b41b3e88cd1ccf069a5cfa260135,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,28.17
12/29/2022,321f1fbc40e26502a3a742379ab929d73a095633,Blue,9ac9c9dd8123b41b3e88cd1ccf069a5cfa260135,1e943fddcb091486b9cf483fd5912f74fca6e503,0
12/29/2022,ce35a452bc6fa57795d96b0e8f1e8b7fddc8689e,Platinum,ba0daacbd2f9386c09915ea476e9bcc22c02cc09,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,85.14
12/29/2022,ce35a452bc6fa57795d96b0e8f1e8b7fddc8689e,Platinum,ba0daacbd2f9386c09915ea476e9bcc22c02cc09,1e943fddcb091486b9cf483fd5912f74fca6e503,0
12/29/2022,f2e41f699003c6cf3799db6cdc5c8832f1157db1,Blue,857930ed1dcddb33075cdb235817d59c5b52f77a,74e93162b915769aa4a431f3eeeaae68ec0002e4,57.93
12/29/2022,f2e41f699003c6cf3799db6cdc5c8832f1157db1,Blue,857930ed1dcddb33075cdb235817d59c5b52f77a,571b6170941ea02d3597d5a87b02fd6261abf2df,0
12/29/2022,f2e41f699003c6cf3799db6cdc5c8832f1157db1,Blue,857930ed1dcddb33075cdb235817d59c5b52f77a,4847cef7b9b7e856b67c42877000b7013a9d1133,0
12/29/2022,78376e2ce6973458e2d5233c1e096447a95d0de9,Platinum,131f300a44bd1a33aa477408bfca9d299a7c42ef,a33befe973bfe0de4cf8a1476448d5c30446037e,35.94
12/29/2022,055e16d58644066883c208b4c3440a664c991b3a,Blue,ad05720f3ff57ce6b763b196335504c40911898c,a33befe973bfe0de4cf8a1476448d5c30446037e,17.82
12/29/2022,43224ebb0e9b8331d7dca1751b2b28ce036efebd,Blue,c4dbacb3e75c012f92f810466ea175ce6af83c4a,1632ec491edfb060dd22dee124bdb9b61d849398,10.06
12/30/2022,cdb1c8ad960520eb3fa46704d54911fb4922a41e,Blue,f68ceb122534fc90173c384b5097e4924a1ea1df,9443f514ec3e03f14930d01801c7cbffab3d95f9,17.15
12/30/2022,e84c0e9eb209a5e3be58cfd2ad96cd87336ecf78,Blue,1ae5719cc5212a5085c615f48f86f2ea53c3e170,e6b94b1b2c6d9fe7d8805f67242aa8d19ad15333,17.29
12/30/2022,e84c0e9eb209a5e3be58cfd2ad96cd87336ecf78,Blue,1ae5719cc5212a5085c615f48f86f2ea53c3e170,516d246ec2b6b5bf8dc57da5e7e89a31687362d5,4.27
12/30/2022,e84c0e9eb209a5e3be58cfd2ad96cd87336ecf78,Blue,1ae5719cc5212a5085c615f48f86f2ea53c3e170,05982937cf65706f885171a7bcfdd05952cbcae8,4.9
12/30/2022,e84c0e9eb209a5e3be58cfd2ad96cd87336ecf78,Blue,1ae5719cc5212a5085c615f48f86f2ea53c3e170,6d75535866bdc23db6ac7ac0bb25d791a70bdbde,4.9
12/30/2022,e84c0e9eb209a5e3be58cfd2ad96cd87336ecf78,Blue,1ae5719cc5212a5085c615f48f86f2ea53c3e170,8c948d7947e0c20b3e2bc9c63fea2eaec504e113,0
12/30/2022,0c64b50beaf8cb4d7952d8d64acc4980871ba1ca,Blue,e913dbea137418a51887b79167210c5ce6038b51,6796d03b4a33af6c171e9813e7af947b5e3e8492,41.56
12/30/2022,c4c3f3f046b06673bc478d86a5741fd5ab361054,Blue,79a2636956e446ddf6cebd322cf0ffdaff8fd9dd,7c11df603d3ea6d46910989c6f2672e039f5157f,17.91
12/30/2022,c4c3f3f046b06673bc478d86a5741fd5ab361054,Blue,79a2636956e446ddf6cebd322cf0ffdaff8fd9dd,73bbfa950beaa145781d6d3b917f57345da2b2c0,17.91
12/30/2022,9e4214bd037686d816ef5be4a2fa7b302550ae30,Blue,d32d965db902cdfb2eb3d33f2ea713db0ff0f28a,7c11df603d3ea6d46910989c6f2672e039f5157f,17.67
12/30/2022,9e4214bd037686d816ef5be4a2fa7b302550ae30,Blue,d32d965db902cdfb2eb3d33f2ea713db0ff0f28a,e6b94b1b2c6d9fe7d8805f67242aa8d19ad15333,17.67
12/30/2022,9e4214bd037686d816ef5be4a2fa7b302550ae30,Blue,d32d965db902cdfb2eb3d33f2ea713db0ff0f28a,1b665f2be323552d0c83e79fe2d60ba1ae6f24a5,17.67
12/30/2022,9e4214bd037686d816ef5be4a2fa7b302550ae30,Blue,d32d965db902cdfb2eb3d33f2ea713db0ff0f28a,516d246ec2b6b5bf8dc57da5e7e89a31687362d5,8.74
12/30/2022,9e4214bd037686d816ef5be4a2fa7b302550ae30,Blue,d32d965db902cdfb2eb3d33f2ea713db0ff0f28a,8c948d7947e0c20b3e2bc9c63fea2eaec504e113,0
12/30/2022,216d985772536f88ca37898a0330336278037560,Blue,19e473ad56548d5053256efedb5a4ddd203c5c89,6796d03b4a33af6c171e9813e7af947b5e3e8492,41.56
12/30/2022,9e4214bd037686d816ef5be4a2fa7b302550ae30,Blue,06ed4dd5cfb48134e7649799b98fc736a3633250,b114b8485dd855ef28e1cdd8c41dd5c64ce591ad,9.68
12/30/2022,9e4214bd037686d816ef5be4a2fa7b302550ae30,Blue,06ed4dd5cfb48134e7649799b98fc736a3633250,9fbf756084c7cb9fc647ccac590905345b019e1e,0.79
12/30/2022,9e4214bd037686d816ef5be4a2fa7b302550ae30,Blue,06ed4dd5cfb48134e7649799b98fc736a3633250,e319bc75f01b7f9a17b82aeedd79fbddf5456f46,0
12/30/2022,ed2b663b367737cc1ab3e78112fd2784d780c206,Blue,05b2a2f0dec3603cd8cc987e56461dae7aa1c363,e6b94b1b2c6d9fe7d8805f67242aa8d19ad15333,17.15
12/30/2022,2c59a7444ef14a5bb0940c67254b93b36bbb516f,Blue,88530fd654ba632354cd7a4e9c62e43141e46632,73bbfa950beaa145781d6d3b917f57345da2b2c0,17.32
12/30/2022,2c59a7444ef14a5bb0940c67254b93b36bbb516f,Blue,88530fd654ba632354cd7a4e9c62e43141e46632,6d75535866bdc23db6ac7ac0bb25d791a70bdbde,4.91
12/30/2022,2c59a7444ef14a5bb0940c67254b93b36bbb516f,Blue,88530fd654ba632354cd7a4e9c62e43141e46632,e6b94b1b2c6d9fe7d8805f67242aa8d19ad15333,17.32
12/30/2022,14a148a5040e78817c83f4072adf44e58cec67f4,Blue,2a331bb3e90a9277f304cc556bb57f6984557cf0,437c6cf0acfff94bdb3efd6ea1402df73c11474d,17.34
12/30/2022,14a148a5040e78817c83f4072adf44e58cec67f4,Blue,2a331bb3e90a9277f304cc556bb57f6984557cf0,9443f514ec3e03f14930d01801c7cbffab3d95f9,17.34
12/30/2022,14a148a5040e78817c83f4072adf44e58cec67f4,Blue,2a331bb3e90a9277f304cc556bb57f6984557cf0,175b7ad8120d535430bd2edcb20207d9a1633bfe,5.53
12/30/2022,14a148a5040e78817c83f4072adf44e58cec67f4,Blue,2a331bb3e90a9277f304cc556bb57f6984557cf0,a9b424b99e9456ba9bba1a4e8f84cdd1f71d8d7a,4.28
12/30/2022,14a148a5040e78817c83f4072adf44e58cec67f4,Blue,2a331bb3e90a9277f304cc556bb57f6984557cf0,87ca2d429fb7189e9a6a7f77eb1e94fc141512a0,0.63
12/30/2022,14a148a5040e78817c83f4072adf44e58cec67f4,Blue,2a331bb3e90a9277f304cc556bb57f6984557cf0,87ca2d429fb7189e9a6a7f77eb1e94fc141512a0,0.63
12/30/2022,7cf3a78a0faf2136aea4e2f844cdb3b5af73ce7e,Blue,eb61327eef95226acb9d65ee768c10c6b0378117,6796d03b4a33af6c171e9813e7af947b5e3e8492,41.56
12/30/2022,7cf3a78a0faf2136aea4e2f844cdb3b5af73ce7e,Blue,eb61327eef95226acb9d65ee768c10c6b0378117,e6b94b1b2c6d9fe7d8805f67242aa8d19ad15333,0
12/30/2022,267dcef9f1a25e05c1abd4f807dda06d7e1741ae,Blue,edc5f3a42e338175bbe0b46eab6a46d15feeff4c,e6b94b1b2c6d9fe7d8805f67242aa8d19ad15333,17.15
12/30/2022,7721e9b5736232277860add6af5adfb7275ab72c,Blue,d4cbb3fa1b912af2129d1f5d386933b44488a8e9,e6b94b1b2c6d9fe7d8805f67242aa8d19ad15333,17.39
12/30/2022,7721e9b5736232277860add6af5adfb7275ab72c,Blue,d4cbb3fa1b912af2129d1f5d386933b44488a8e9,1b665f2be323552d0c83e79fe2d60ba1ae6f24a5,17.39
12/30/2022,7721e9b5736232277860add6af5adfb7275ab72c,Blue,d4cbb3fa1b912af2129d1f5d386933b44488a8e9,d4d246dff1f274d0b87eaf10d57894eeb99c3e41,17.39
12/30/2022,7721e9b5736232277860add6af5adfb7275ab72c,Blue,d4cbb3fa1b912af2129d1f5d386933b44488a8e9,79afb5354f5f3ca46211372da98514658715ce01,11.22
12/30/2022,7721e9b5736232277860add6af5adfb7275ab72c,Blue,d4cbb3fa1b912af2129d1f5d386933b44488a8e9,888cab6034fef2908d7984df968242558428decf,17.39
12/30/2022,7721e9b5736232277860add6af5adfb7275ab72c,Blue,d4cbb3fa1b912af2129d1f5d386933b44488a8e9,1beadf91fb3f9e0751208bd667354ca8c1e97428,8.04
12/30/2022,267dcef9f1a25e05c1abd4f807dda06d7e1741ae,Blue,f3f4b24ae8ac1978cc0444186218320c7c4b27ef,6796d03b4a33af6c171e9813e7af947b5e3e8492,41.56
12/30/2022,267dcef9f1a25e05c1abd4f807dda06d7e1741ae,Blue,f3f4b24ae8ac1978cc0444186218320c7c4b27ef,e6b94b1b2c6d9fe7d8805f67242aa8d19ad15333,0
12/30/2022,f9231340c6bc807d24c6e84628ed1204a236b0bc,Blue,9bdcacba43916d6a55386d3628a31544946bea13,34802196f11749edf26d7c449193594b308c7cc6,17.69
12/30/2022,f9231340c6bc807d24c6e84628ed1204a236b0bc,Blue,9bdcacba43916d6a55386d3628a31544946bea13,73bbfa950beaa145781d6d3b917f57345da2b2c0,53.09
12/30/2022,f9231340c6bc807d24c6e84628ed1204a236b0bc,Blue,9bdcacba43916d6a55386d3628a31544946bea13,437c6cf0acfff94bdb3efd6ea1402df73c11474d,17.69
12/30/2022,857cc05565e6d21cc797280688638887c4c7774b,Blue,0666c7d00bddb39c742ff5413f46057dc55c455f,888cab6034fef2908d7984df968242558428decf,17.66
12/30/2022,857cc05565e6d21cc797280688638887c4c7774b,Blue,0666c7d00bddb39c742ff5413f46057dc55c455f,7a3bfb847b444f621f66ccd787585f86a32455d1,5.63
12/30/2022,857cc05565e6d21cc797280688638887c4c7774b,Blue,0666c7d00bddb39c742ff5413f46057dc55c455f,1b665f2be323552d0c83e79fe2d60ba1ae6f24a5,35.33
12/30/2022,857cc05565e6d21cc797280688638887c4c7774b,Blue,0666c7d00bddb39c742ff5413f46057dc55c455f,87ca2d429fb7189e9a6a7f77eb1e94fc141512a0,0.64
12/30/2022,857cc05565e6d21cc797280688638887c4c7774b,Blue,716f6191d5612863b4faee1a5eac93101363b796,6d75535866bdc23db6ac7ac0bb25d791a70bdbde,4.64
12/30/2022,43510cc12c0a7beb2cff44b04433093961a7c15e,Blue,59306b49f3ef6155e3367d13cbf702630171dc7a,ef8998dc605abe4998dffe97c7a3763369687333,16.54
12/30/2022,d0cb4aa975e18ca628662d6ba71c8d1e053384c8,Blue,f95fd35aded05c26b37ca31896937a16f112ea38,2377eedf2b308afe5f89364f8eb533655fe08f47,17.52
12/30/2022,5151a769379478c8a0e391df70b266b8d45e2fdd,Blue,e72950111d1570e66db99522ebad2975795ec244,f97af65bc204a4e9d36cb312279bb77e1f678ed6,12.53
12/30/2022,5151a769379478c8a0e391df70b266b8d45e2fdd,Blue,e72950111d1570e66db99522ebad2975795ec244,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,0
12/30/2022,5151a769379478c8a0e391df70b266b8d45e2fdd,Blue,e72950111d1570e66db99522ebad2975795ec244,1e943fddcb091486b9cf483fd5912f74fca6e503,0
12/30/2022,55670d90e603f3a184a59185333b1d055302f5ec,Blue,5628bd39e69a418c5090a2ae30062c65f4a6a9b7,59b4d972ca1bc91f0c837870ef8018aab5cf4b9b,12.12
12/30/2022,55670d90e603f3a184a59185333b1d055302f5ec,Blue,5628bd39e69a418c5090a2ae30062c65f4a6a9b7,cf5c1e4011d1d26365be337ea1cd13e36e60cf63,0
12/30/2022,55670d90e603f3a184a59185333b1d055302f5ec,Blue,5628bd39e69a418c5090a2ae30062c65f4a6a9b7,1e943fddcb091486b9cf483fd5912f74fca6e503,0
12/30/2022,dda0d83d42dc31914d5dc8b51a56451c08326413,Blue,7efc3ea335fa918ee285e29e411cd489753c8293,fc154f711169aa7520016513cfdeff69cfe97033,15.79
